node_ID,label,NRP_metallophores_detected,Matched_count,NRPmet_per_genome,Matched_reps
ID40691,Monaibacterium,0,1,0,GCF_900231835.1
ID29162,Pseudomonas_A_RG2,1,1,1,GCF_000818015.1
ID40823,PMMR1,0,0,#DIV/0!,
ID2316,Anaerocolumna_RG2,0,1,0,GCF_900115365.1
ID6487,Pisciglobus,0,1,0,GCF_900113675.1
ID27457,Melioribacter,0,1,0,GCF_000279145.1
ID27417,Chloroherpeton,0,1,0,GCF_000020525.1
ID27403,Chlorobium_A_RG3,0,1,0,GCF_002240205.1
ID41029,SWB02_RG2,0,6,0,GCA_001464425.1;GCA_002083515.1;GCA_002343395.1;GCA_003242075.1;GCA_003526465.1;GCF_001679665.1
ID6404,Facklamia_RG2,0,0,#DIV/0!,
ID27346,Gracilimonas_RG2,0,2,0,GCA_002696035.1;GCF_000375425.1
ID27338,Balneola_RG1,0,1,0,GCF_000375465.1
ID27337,Balneola_RG2,0,2,0,GCA_002364085.1;GCF_001650905.1
ID27319,Rubricoccus,0,1,0,GCF_002257665.1
ID27317,Rubrivirga_RG2,0,1,0,GCF_002283365.1
ID27286,Salisaeta,0,1,0,GCF_000419585.1
ID27284,Longibacter,0,1,0,GCF_002554795.1
ID27161,Taibaiella_B_RG3,0,1,0,GCF_002954265.1
ID2257,UBA7096,0,0,#DIV/0!,
ID26068,UBA2475,0,1,0,GCA_002342065.1
ID3555,Clostridium_RG8,0,1,0,GCF_002995745.1
ID24213,Aureitalea,0,1,0,GCF_002943755.1
ID24438,Hel1-33-131,0,1,0,GCF_001735745.1
ID7303,Alkalicoccus_RG2,0,2,0,GCF_000429725.1;GCF_002993335.1
ID24228,Gilvibacter,0,1,0,GCF_002163875.1
ID25102,Flavobacterium_RG16,0,4,0,GCF_000498475.1;GCF_000498495.1;GCF_000498535.1;GCF_900100625.1
ID7298,Anaerobacillus_RG3,0,1,0,GCF_001865995.1
ID24328,Lacinutrix_A,0,1,0,GCF_001418105.1
ID7027,Anoxybacillus_A_RG3,0,1,0,GCF_000620165.1
ID25060,Flavobacterium_RG17,0,2,0,GCA_002296885.1;GCA_002786385.1
ID24544,Sediminicola,0,1,0,GCF_001430825.1
ID42130,Tanticharoenia,0,1,0,GCF_000963885.1
ID24214,RR4-38,0,1,0,GCF_002966125.1
ID7079,FJAT-45066,0,0,#DIV/0!,
ID41925,Sandarakinorhabdus_RG2,0,0,#DIV/0!,
ID24203,Marixanthomonas,0,4,0,GCA_002360635.1;GCA_002364245.1;GCA_002631855.1;GCA_002693605.1
ID25687,UJ101,0,0,#DIV/0!,
ID7325,Bacillus_AR_RG4,0,1,0,GCF_002153425.1
ID7311,Salisediminibacterium_RG1,0,0,#DIV/0!,
ID25742,Schleiferia,0,0,#DIV/0!,
ID41933,Pacificimonas_RG1,0,1,0,GCF_000342165.1
ID2820,Eubacterium_A_RG1,0,1,0,GCF_001940235.1
ID37317,Ferrovum,0,1,0,GCF_000735045.1
ID6335,Lactobacillus_C_RG2,0,1,0,GCF_001436225.1
ID37316,PN-J185,0,2,0,GCF_001431705.1;GCF_001581925.1
ID793,Oscillibacter_RG1,0,3,0,GCA_002455655.1;GCA_003245395.1;GCF_000307265.1
ID3433,Khelaifiella,0,1,0,GCF_900184255.1
ID6162,Lactobacillus_O_RG2,0,2,0,GCF_001435195.1;GCF_001436275.1
ID4856,Dialister_RG1,0,1,0,GCF_000194985.1
ID20577,Ereboglobus,0,1,0,GCF_003096195.1
ID37554,Mariprofundus_RG2,0,2,0,GCF_002795805.1;GCF_002795825.1
ID582,Anaerotruncus_RG1,0,1,0,GCF_000403395.2
ID10295,Zag1,0,4,0,GCA_000433095.1;GCA_000437435.1;GCA_000438175.1;GCA_001765415.1
ID5094,Desulfotomaculum_A_RG1,0,2,0,GCA_000214705.1;GCF_900142025.1
ID1728,UBA2727,0,0,#DIV/0!,
ID22868,Porphyromonas_RG6,0,2,0,GCF_000372405.1;GCF_000379925.1
ID14795,Gleimia_RG1,0,1,0,GCF_900119695.1
ID703,Flavonifractor_RG2,0,1,0,GCF_002159175.1
ID22616,Bacteroides_E,0,2,0,GCF_000212915.1;GCF_000375405.1
ID31990,Chelonobacter,0,2,0,GCF_000772535.1;GCF_900176075.1
ID4820,Caecibacter,0,0,#DIV/0!,
ID41054,Maricaulis_RG1,0,3,0,GCA_002694345.1;GCA_002707795.1;GCF_000014745.1
ID6416,Dolosicoccus,0,1,0,GCF_900100125.1
ID22861,Porphyromonas_RG7,0,3,0,GCF_000174815.1;GCF_000614585.1;GCF_900167105.1
ID171,Anaeromassilibacillus_RG1,0,1,0,GCF_002159845.1
ID5138,Desulfotomaculum_H_RG2,0,2,0,GCF_000315365.1;GCF_900129195.1
ID29542,Marinospirillum_RG1,0,3,0,GCF_000422325.1;GCF_000686905.1;GCF_900119735.1
ID6150,Lactobacillus_B_RG5,0,1,0,GCF_000423265.1
ID19808,Thermus_RG3,0,1,0,GCF_000373145.1
ID707,Pseudoflavonifractor,0,2,0,GCA_900079765.1;GCF_000169255.2
ID16574,DNF00809,0,1,0,GCF_000814825.1
ID3761,Thermovenabulaceae_mixed,0,2,0,GCF_001562425.1;GCF_900142995.1
ID14242,Microbacterium_RG5,0,1,0,GCF_001426925.1
ID9922,Richelia,0,2,0,GCA_000613065.1;GCF_000350105.1
ID3500,Clostridium_AO_RG1,0,2,0,GCF_000619945.1;GCF_002995785.1
ID39541,Micropelagos,0,3,0,GCA_002450335.1;GCA_002683515.1;GCF_000469155.1
ID174,An200_RG2,0,0,#DIV/0!,
ID2286,V9D3004,0,0,#DIV/0!,
ID498,Ruminococcus_D_RG6,0,4,0,GCA_002371625.1;GCA_900314975.1;GCA_900319075.1;GCF_000621805.1
ID36406,Basilea,0,1,0,GCF_000743945.1
ID42257,Elioraea,0,1,0,GCF_000378465.1
ID475,CAG-353,0,0,#DIV/0!,
ID3411,Clostridium_D,0,1,0,GCF_900130005.1
ID45542,DB6-IX_RG3,0,2,0,GCA_001874305.1;GCF_000447775.1
ID36425,Kinetoplastibacterium_RG1,0,3,0,GCF_000319245.1;GCF_000340865.1;GCF_000340905.1
ID466,Ruminococcus_F,0,1,0,GCF_000210095.1
ID2291,TF01-11_RG1,0,0,#DIV/0!,
ID2496,Lachnoclostridium_A_RG2,0,1,0,GCF_002160755.1
ID559,Massilimaliae,0,2,0,GCF_900155615.1;GCF_900186585.1
ID1842,Eubacterium_C,0,1,0,GCF_900104415.1
ID569,Massilioclostridium_RG1,0,0,#DIV/0!,
ID46397,Pyrinomonas,0,1,0,GCF_000820845.2
ID2507,UBA9502,0,0,#DIV/0!,
ID44941,Magnetobacterium,0,1,0,GCF_000714715.1
ID3387,Clostridium_J_RG4,0,4,0,GCA_002316385.1;GCA_002453475.1;GCF_000732635.1;GCF_000821305.1
ID3508,F0540_RG1,0,0,#DIV/0!,
ID36336,Kerstersia,0,0,#DIV/0!,
ID648,Gemmiger,0,2,0,GCA_002306375.1;GCF_900167555.1
ID1878,Blautia_A_RG3,0,0,#DIV/0!,
ID1881,Blautia_A_RG4,0,1,0,GCF_002159835.1
ID38527,R2A130,0,1,0,GCF_000179775.1
ID2551,CHKCI001,0,0,#DIV/0!,
ID593,Marseille-P2935,0,0,#DIV/0!,
ID3192,Anaerosphaera_RG1,0,1,0,GCF_900129925.1
ID3497,Clostridium_G,0,2,0,GCF_900167265.1;GCF_900187165.1
ID46558,Geothrix,0,3,0,GCA_003158505.1;GCA_003538615.1;GCF_000428885.1
ID578,Anaerotruncus_RG2,0,1,0,GCF_900078395.1
ID45369,Pajaroellobacter,0,1,0,GCF_001931505.1
ID577,Anaerotruncus_RG3,0,1,0,GCF_900199635.1
ID40992,Henriciella_RG2,0,2,0,GCA_002172915.1;GCF_001854405.1
ID464,UBA1394,0,0,#DIV/0!,
ID45745,Mailhella,1,1,1,GCF_900155525.1
ID1830,14-2_RG2,0,1,0,GCF_001940225.1
ID2337,Lachnoclostridium_RG2,0,1,0,GCF_900078195.1
ID2493,CHH4-2,0,1,0,GCF_002899675.1
ID2367,Catonella,0,1,0,GCF_000160035.2
ID2491,Hungatella_A,0,1,0,GCF_000235505.1
ID2673,Cellulosilyticum_RG4,0,1,0,GCF_900095725.1
ID1833,Eubacterium_I_RG3,0,1,0,GCF_000270305.1
ID3081,Tindallia,0,2,0,GCF_900107405.1;GCF_900113635.1
ID2777,Ruminiclostridium_B,0,1,0,GCF_000331995.1
ID45906,Desulfonatronovibrio_RG2,0,1,0,GCF_000934755.1
ID40657,Amylibacter_A_RG2,0,1,0,GCA_002469545.1
ID3469,Clostridium_B_RG3,0,1,0,GCF_000359585.1
ID45913,Desulfovermiculus,0,1,0,GCF_000620765.1
ID40619,WD3A24,0,0,#DIV/0!,
ID2438,CAG-603_RG1,0,0,#DIV/0!,
ID667,Ruthenibacterium,0,1,0,GCF_000949455.1
ID2320,Herbinix,0,2,0,GCF_002904165.1;GCF_900070325.1
ID36873,UBA11063,0,2,0,GCA_003538525.1;GCF_002892535.1
ID36689,Tepidiphilus_RG2,0,1,0,GCF_000425565.1
ID2431,Parasporobacterium,0,1,0,GCF_900141895.1
ID3413,Clostridium_AC,0,1,0,GCF_001594005.1
ID149,UBA1033,0,1,0,GCA_002399225.1
ID3424,Clostridium_H_RG3,0,3,0,GCF_000014125.1;GCF_000204565.1;GCF_900176615.1
ID2292,TF01-11_RG2,0,0,#DIV/0!,
ID2303,TF01-11_RG3,0,1,0,GCA_000436755.1
ID3140,Helcococcus_RG1,0,1,0,GCF_000245755.1
ID3065,Natronincola_A,0,1,0,GCF_900111615.1
ID2823,Eubacterium_A_RG2,0,1,0,GCF_000688015.1
ID45780,Desulfovibrio_O,0,1,0,GCF_900167065.1
ID45796,Pseudodesulfovibrio_RG4,0,1,0,GCF_000375485.1
ID235,Marseille-P4683,0,0,#DIV/0!,
ID1880,Blautia_A_RG5,0,1,0,GCF_000157975.1
ID3139,Helcococcus_RG2,0,2,0,GCF_000423145.1;GCF_900258485.1
ID40911,Brevundimonas_RG3,0,0,#DIV/0!,
ID3027,Clostridium_U,0,0,#DIV/0!,
ID36930,Aquaspirillum,0,1,0,GCF_000420525.1
ID44130,Thermocrinis_RG1,0,1,0,GCF_000025605.1
ID41871,Sphingomonas_G_RG2,0,1,0,GCF_900113315.1
ID3031,Tepidibacter_RG1,0,1,0,GCF_900142235.1
ID44065,Sulfurovum,0,8,0,GCA_002085305.1;GCA_002281755.1;GCA_002733215.1;GCA_002733355.1;GCF_000010345.1;GCF_000296775.1;GCF_000987835.1;GCF_001595645.1
ID44088,Hydrogenimonas,0,1,0,GCF_900115615.1
ID44105,Caminibacter,0,0,#DIV/0!,
ID44107,Nautilia,0,1,0,GCF_000021725.1
ID44122,Hydrogenobacter_RG1,0,1,0,GCF_000010785.1
ID44123,Hydrogenobacter_RG2,0,1,0,GCF_900215655.1
ID44127,Thermocrinis_RG2,0,1,0,GCF_000512735.1
ID44128,Thermocrinis_RG3,0,1,0,GCF_000702425.1
ID44133,Thermocrinis_A,0,1,0,GCF_900142435.1
ID3228,Fenollaria,0,2,0,GCF_000312505.2;GCF_001457835.1
ID37038,Methylovorus,0,0,#DIV/0!,
ID37032,UBA6140,0,5,0,GCA_002423265.1;GCA_002479405.1;GCA_002842135.1;GCA_002842255.1;GCA_002842435.1
ID37020,Methylopumilus_A,0,1,0,GCF_000953015.1
ID3282,Clostridiisalibacter,0,1,0,GCF_000620125.1
ID44141,Hydrogenobaculum,0,2,0,GCA_002878215.1;GCF_000213785.1
ID44149,Sulfurihydrogenibium_RG2,0,3,0,GCA_002878035.1;GCF_000021545.1;GCF_000619805.1
ID2938,Acidaminobacter,0,1,0,GCF_900103005.1
ID44159,Persephonella_RG2,0,1,0,GCF_000021565.1
ID44186,Geovibrio,0,1,0,GCF_000421105.1
ID1139,Christensenella_A,0,1,0,GCF_900087015.1
ID43812,Helicobacter,0,7,0,GCF_000259255.1;GCF_000259275.1;GCF_000277405.1;GCF_001653455.1;GCF_900120335.1;GCF_900198405.1;GCF_900478295.1
ID43790,Sulfurospirillum_A,0,1,0,GCF_000597725.1
ID41055,Maricaulis_RG2,0,1,0,GCF_900103475.1
ID1983,UBA7182,0,1,0,GCF_002160135.1
ID42827,Nucleicultrix,0,1,0,GCF_002117145.1
ID3030,Tepidibacter_RG2,0,1,0,GCF_900129915.1
ID3025,Peptostreptococcus_RG2,0,1,0,GCF_900240845.1
ID41896,Sphningosinicella_RG4,0,1,0,GCF_003012815.1
ID3023,Peptostreptococcus_RG3,0,2,0,GCF_003012055.1;GCF_900110295.1
ID42894,Puniceispirillum,0,1,0,GCF_000024465.1
ID3247,Tepidimicrobium,0,1,0,GCF_900106765.1
ID41890,Zymomonas,0,2,0,GCF_000175255.2;GCF_000218875.1
ID42905,HIMB100,0,4,0,GCA_002348585.1;GCA_002700485.1;GCA_002721775.1;GCA_002722385.1
ID3250,Mt11,0,0,#DIV/0!,
ID43513,Magnetococcus,0,1,0,GCF_000014865.1
ID3521,Clostridium_AE,0,1,0,GCF_002029235.1
ID2990,Asaccharospora,0,1,0,GCF_900129815.1
ID3239,UBA5857,0,0,#DIV/0!,
ID43676,Campylobacter_A_RG2,0,2,0,GCF_000313615.1;GCF_000344295.2
ID43686,Campylobacter_RG2,0,1,0,GCF_000736415.1
ID3235,Tissierella_A,0,1,0,GCF_001940565.1
ID1971,Murimonas,0,0,#DIV/0!,
ID3257,Anaerosalibacter_A,0,0,#DIV/0!,
ID3263,UBA6767,0,1,0,GCF_900095305.1
ID3265,Proteiniborus,0,1,0,GCF_900107485.1
ID3232,Tissierella_RG2,0,1,0,GCF_900128955.1
ID3040,Peptoclostridium,0,1,0,GCF_900141635.1
ID736,Ruminiclostridium_C_RG1,0,0,#DIV/0!,
ID1317,Mageeibacillus,0,1,0,GCF_000025225.2
ID41446,Ga0077559,0,1,0,GCF_001889025.1
ID3362,Alkalibacter,0,2,0,GCA_003446375.1;GCF_900128885.1
ID3367,Anaerofustis,0,1,0,GCF_000154825.1
ID2183,Eubacterium_Q_RG4,0,0,#DIV/0!,
ID1535,UBA3766,0,1,0,GCA_002369155.1
ID682,Ethanoligenens,0,1,0,GCF_000178115.2
ID3053,Acetoanaerobium,0,2,0,GCF_000196455.1;GCF_900168025.1
ID2829,Eubacterium_A_RG3,0,1,0,GCF_900102225.1
ID44535,Dissulfuribacter,0,1,0,GCF_001687335.1
ID1926,Eubacterium_H_RG2,0,1,0,GCA_900318755.1
ID39492,Liberibacter_RG2,0,2,0,GCA_003045065.1;GCF_000496595.1
ID1671,CAG-791_RG2,0,3,0,GCA_002353635.1;GCA_900316855.1;GCA_900317555.1
ID2915,Eubacterium_N,0,0,#DIV/0!,
ID39494,Liberibacter_RG3,0,1,0,GCF_000325745.1
ID1891,Blautia_RG3,0,0,#DIV/0!,
ID39508,Mf105b01,0,1,0,GCA_002695905.1
ID44790,Geopsychrobacter,0,1,0,GCF_000384395.1
ID44794,Geoalkalibacter_A,0,1,0,GCF_000827125.1
ID676,Neobitarella,0,1,0,GCF_900289145.1
ID2280,Eubacterium_F_RG1,0,1,0,GCF_000518685.1
ID41060,Hyphobacterium,0,2,0,GCA_002783385.1;GCF_003129605.1
ID44825,Geobacter_RG3,0,1,0,GCF_000817955.1
ID3376,Lutispora,0,1,0,GCF_900142105.1
ID3047,Peptoanaerobacter_RG1,0,1,0,GCF_000238115.1
ID2106,Anaerobium,0,1,0,GCF_900096945.1
ID2841,Emergencia,0,1,0,GCF_900086585.1
ID2099,An181,0,1,0,GCF_002160325.1
ID1416,CAG-95_RG2,0,2,0,GCA_000436115.1;GCA_000438155.1
ID735,Ruminiclostridium_C_RG2,0,0,#DIV/0!,
ID2903,Eubacterium_M,0,0,#DIV/0!,
ID3041,Peptoclostridium_A,0,1,0,GCF_000597865.1
ID2880,Mogibacterium_RG1,0,1,0,GCF_900104645.1
ID2058,Dorea_RG7,0,1,0,GCF_900240315.1
ID711,Intestinimonas_RG1,0,0,#DIV/0!,
ID2877,Mogibacterium_RG2,0,0,#DIV/0!,
ID42626,GCA-2717285,0,1,0,GCA_002717285.1
ID41934,Pacificimonas_RG2,0,0,#DIV/0!,
ID37405,Sulfuricaulis,0,2,0,GCA_001785195.1;GCF_002355735.1
ID2872,Mogibacterium_RG3,0,3,0,GCF_000525775.1;GCF_002243385.1;GCF_002998925.1
ID2844,S5-A14a_RG1,0,0,#DIV/0!,
ID1429,Kineothrix_RG2,0,1,0,GCA_003488965.1
ID2071,Dorea_RG8,0,1,0,GCA_002492335.1
ID2080,Dorea_RG9,0,0,#DIV/0!,
ID44390,Dethiosulfatarculus,0,1,0,GCF_000931935.2
ID1938,Ruminococcus_A,0,0,#DIV/0!,
ID44419,Desulfotalea,0,1,0,GCF_000025945.1
ID3046,Peptoanaerobacter_RG2,0,0,#DIV/0!,
ID686,Ruminiclostridium_D,0,0,#DIV/0!,
ID41116,Parvularcula_RG2,0,1,0,GCF_000733125.1
ID32355,Thaumasiovibrio_RG2,0,0,#DIV/0!,
ID26542,Raineya_RG2,0,1,0,GCF_002843425.1
ID27863,Fibrobacter_A_RG2,0,1,0,GCF_900167415.1
ID6028,Lactobacillus_G_RG7,0,1,0,GCF_001435995.1
ID19527,Thermomicrobium,0,3,0,GCA_002898255.1;GCA_002898975.1;GCF_000021685.1
ID7848,Planococcus,0,1,0,GCF_001999905.1
ID5973,Lactobacillus_H_RG4,0,2,0,GCF_000829395.1;GCF_000876205.1
ID19192,G233,0,0,#DIV/0!,
ID5890,Leuconostoc_A,0,1,0,GCF_000165675.1
ID16786,Abditibacterium,0,1,0,GCF_002973605.1
ID29821,Marinobacter_RG6,0,1,0,GCF_001752365.1
ID16766,Uphvl-Ar1,0,1,0,GCA_002162075.1
ID5850,Vagococcus_RG1,0,1,0,GCF_001998885.1
ID16745,Fimbriimonas,0,1,0,GCF_000724625.1
ID5816,Enterococcus_C_RG1,0,1,0,GCF_000407365.1
ID29870,HTCC2207,0,1,0,GCA_001438605.1
ID16463,Olsenella_RG1,0,1,0,GCF_000468755.1
ID16235,IMCC26256,0,0,#DIV/0!,
ID5798,Enterococcus_F,0,1,0,GCF_000407285.1
ID29974,SW121,0,1,0,GCF_003259155.1
ID6052,Lactobacillus_G_RG8,0,2,0,GCF_001311135.1;GCF_001435975.1
ID7783,Lysinibacillus_E,0,2,0,GCA_000935965.1;GCF_003057615.1
ID29602,Saccharospirillum_RG2,0,1,0,GCF_003054965.1
ID6179,Lactobacillus_A,0,1,0,GCF_001434695.1
ID6352,Lactobacillus_E_RG1,0,1,0,GCF_001436505.1
ID6334,Lactobacillus_C_RG3,0,2,0,GCF_001311175.1;GCF_001312865.1
ID29185,Pseudomonas_H,0,1,0,GCF_000802425.1
ID29231,Pseudomonas_G,0,1,0,GCF_000364625.1
ID6259,Lactobacillus_RG4,0,1,0,GCF_001436605.1
ID6257,Lactobacillus_RG5,0,1,0,GCF_001936335.1
ID29281,Pseudomonas_D_RG7,0,1,0,GCF_900114825.1
ID6170,Lactobacillus_O_RG3,0,4,0,GCF_000612445.1;GCF_001434915.1;GCF_001434935.1;GCF_001436755.1
ID19759,Deinococcus_A_RG2,0,1,0,GCF_000317835.1
ID6147,Lactobacillus_B_RG6,0,1,0,GCF_000349725.1
ID6142,Lactobacillus_B_RG7,0,3,0,GCF_001435375.1;GCF_001436315.1;GCF_001654615.1
ID19810,Thermus_A,0,1,0,GCF_000771745.2
ID19762,Deinococcus_A_RG3,0,1,0,GCF_000519345.1
ID29543,Marinospirillum_RG2,0,1,0,GCF_900112235.1
ID29547,Pseudospirillum,0,1,0,GCF_900108915.1
ID29569,Thalassolituus,0,1,0,GCF_000355675.1
ID5787,Enterococcus_G_RG1,0,1,0,GCF_000407605.1
ID16216,Acidimicrobium,0,1,0,GCF_000023265.1
ID5781,Enterococcus_B_RG5,0,0,#DIV/0!,
ID4987,Calderihabitans,0,1,0,GCF_002207765.1
ID5097,Desulfovirgula,0,1,0,GCF_000429345.1
ID15665,Aeromicrobium_RG5,0,1,0,GCF_002174305.1
ID31809,Schmidhempelia,0,0,#DIV/0!,
ID15651,Aeromicrobium_RG6,0,0,#DIV/0!,
ID15650,Aeromicrobium_RG7,0,1,0,GCF_000160775.2
ID31935,Conservatibacter,0,1,0,GCF_002795425.1
ID5034,Syntrophomonas_B,0,1,0,GCF_000983115.1
ID15612,Nocardioides_RG20,0,0,#DIV/0!,
ID31608,SoCistrobi,0,1,0,GCF_900143145.1
ID4967,Moorella_RG1,0,2,0,GCF_001594015.1;GCF_002995805.1
ID32401,Paraphotobacterium,0,1,0,GCF_002216855.1
ID4942,DRI-13,0,0,#DIV/0!,
ID15591,Nocardioides_RG21,0,0,#DIV/0!,
ID4935,Heliobacterium,0,1,0,GCF_000019165.1
ID4920,Desulfitobacterium_RG2,0,1,0,GCF_000243135.2
ID4885,Desulfosporosinus_RG5,0,1,0,GCF_001936615.1
ID5109,Desulfurispora,0,1,0,GCF_000376385.1
ID15749,Nigerium,0,1,0,GCF_000826085.1
ID5756,Melissococcus,0,1,0,GCF_000270185.1
ID30722,Perlucidibaca_RG2,0,2,0,GCA_002342025.1;GCF_001676655.1
ID30084,Luminiphilus_RG3,0,0,#DIV/0!,
ID30090,IMCC3088,0,0,#DIV/0!,
ID21629,Alkalispirochaeta,0,2,0,GCF_000373545.1;GCF_900156105.1
ID30348,Litoricola,0,6,0,GCA_002705325.1;GCA_002705795.1;GCA_002714245.1;GCA_002717305.1;GCA_002730235.1;GCA_002731015.1
ID5671,Streptococcus_RG9,0,1,0,GCF_000380045.1
ID15906,Euzebya_RG2,0,0,#DIV/0!,
ID30717,Agitococcus,0,1,0,GCF_003051055.1
ID5220,Halobacteroides,0,1,0,GCF_000328625.1
ID8055,Staphylococcus_A_RG2,0,1,0,GCF_002902755.1
ID30766,Alcanivorax_A_RG2,0,1,0,GCF_003259185.1
ID5210,Halothermothrix,0,1,0,GCF_000020485.1
ID5207,Halarsenatibacter,0,1,0,GCF_900103135.1
ID5205,Halanaerobium_RG2,0,1,0,GCF_000166415.1
ID5203,Halanaerobium_RG3,0,1,0,GCF_900114545.1
ID5201,Halanaerobium_RG4,0,1,0,GCF_000165465.1
ID5181,Thermincola,0,1,0,GCF_001263415.1
ID6354,Lactobacillus_E_RG2,0,0,#DIV/0!,
ID6392,Aerococcus_RG3,0,1,0,GCF_001543245.1
ID32762,Aestuariibacter,0,1,0,GCF_000429145.1
ID27406,Prosthecochloris_RG3,0,1,0,GCF_002113825.1
ID23245,UBA1413,0,1,0,GCA_002419285.1
ID7362,Natribacillus,0,1,0,GCF_900100185.1
ID23287,Salinivirga,0,1,0,GCF_001443605.1
ID23444,UBA3382,0,2,0,GCA_002358965.1;GCF_002159555.1
ID24335,Formosa,0,3,0,GCF_000723205.1;GCF_001439665.1;GCF_001685485.1
ID24343,Flavobacteriaceae_mixed_RG13,0,3,0,GCA_002366675.1;GCF_000348685.1;GCF_003148645.1
ID24417,TPBH4,0,2,0,GCF_001280435.1;GCF_001280505.1
ID7310,Salisediminibacterium_RG2,0,2,0,GCF_000093085.1;GCF_001721685.1
ID24594,Muricauda_A,0,1,0,GCF_000963865.1
ID24596,Croceivirga,0,1,0,GCF_002072105.2
ID24653,Pustulibacterium,0,1,0,GCF_900116665.1
ID24795,LPB0138,0,1,0,GCF_001761325.1
ID7093,Bacillus_AX_RG2,0,1,0,GCF_002019645.1
ID20787,Kiritimatiella,0,1,0,GCF_001017655.1
ID25613,Chryseobacterium_D,0,2,0,GCA_002319955.1;GCF_900187185.1
ID20678,Coraliomargarita,0,1,0,GCF_000025905.1
ID20672,WN38,0,1,0,GCF_003185655.1
ID23237,Balneicella,0,0,#DIV/0!,
ID20876,Neochlamydia,0,0,#DIV/0!,
ID7405,Tuberibacillus,0,1,0,GCF_000430685.1
ID21539,Treponema_A,0,2,0,GCF_000412995.1;GCF_000775995.1
ID21652,Sediminispirochaeta,0,2,0,GCF_000143985.1;GCF_000378205.1
ID21672,Sphaerochaeta_RG1,0,3,0,GCA_001603115.1;GCA_002432715.1;GCF_000190435.1
ID21625,Spirochaeta_E,0,1,0,GCF_000426705.1
ID21866,Leptospira_A_RG2,0,0,#DIV/0!,
ID21868,Leptospira_A_RG3,0,1,0,GCF_003114855.1
ID21880,Leptonema,0,1,0,GCF_000243335.1
ID21883,Turneriella,0,1,0,GCF_000266885.1
ID22452,Paraprevotella,0,2,0,GCF_000205165.1;GCF_000233955.1
ID7559,Gracilibacillus_RG4,0,1,0,GCF_900086715.1
ID22493,Ga6A1,0,0,#DIV/0!,
ID22712,Duncaniella,0,4,0,GCA_001689495.1;GCA_001701225.1;GCA_002494015.1;GCF_003024805.1
ID22813,C941,0,2,0,GCA_002476625.1;GCA_900314215.1
ID7418,SA5d-4,0,1,0,GCF_002262935.1
ID7539,Streptohalobacillus,0,1,0,GCF_003201605.1
ID7542,Paraliobacillus_RG2,0,1,0,GCF_001368815.1
ID7406,Caenibacillus,0,1,0,GCF_002003465.1
ID25650,Weeksellaceae_mixed_RG4,0,2,0,GCF_000189415.1;GCF_900089075.1
ID25683,GSPS2-BC2016,0,1,0,GCF_002904345.1
ID25888,Lishizhenia,0,1,0,GCF_900116425.1
ID6451,Jeotgalibaca_RG2,0,1,0,GCF_002005405.1
ID26959,Cnuella,0,1,0,GCF_001953305.1
ID26966,Flavihumibacter_RG3,0,3,0,GCA_001601815.1;GCA_002483205.1;GCF_000814325.1
ID6506,Alkalibacterium_RG2,0,0,#DIV/0!,
ID6504,Alkalibacterium_RG3,0,4,0,GCF_000585255.1;GCF_003003275.1;GCF_900101165.1;GCF_900109325.1
ID20052,An23,0,1,0,GCF_002159945.1
ID6472,Carnobacterium_A_RG2,0,2,0,GCA_002418295.1;GCF_000744825.1
ID6469,Carnobacterium_A_RG3,0,2,0,GCF_000744185.1;GCF_900177385.1
ID6449,Trichococcus_RG2,0,1,0,GCF_900114465.1
ID26923,JJ008,0,2,0,GCA_001464625.1;GCA_002352145.1
ID20012,Syner-01,0,0,#DIV/0!,
ID6424,Granulicatella_RG1,0,2,0,GCA_001058355.1;GCF_001071995.1
ID27193,Lewinella_A_RG3,0,0,#DIV/0!,
ID27304,Rhodothermus,0,2,0,GCF_000024845.1;GCF_900142415.1
ID27377,Chlorobium_RG6,0,2,0,GCA_001622165.1;GCF_000012485.1
ID27381,Chlorobium_RG7,0,1,0,GCF_000020645.1
ID6397,Facklamia_B,0,1,0,GCF_000518205.1
ID26957,Flavisolibacter_B,0,1,0,GCF_001644645.1
ID26876,Flexithrix,0,1,0,GCF_000379765.1
ID20578,HZ-65,0,0,#DIV/0!,
ID26518,Leadbetterella,0,1,0,GCF_000166395.1
ID6886,Bacillus_BK,0,1,0,GCF_001375515.1
ID26184,Arcticibacter_RG1,0,2,0,GCF_000403135.1;GCF_001730525.1
ID26185,Arcticibacter_RG2,0,1,0,GCF_003002875.1
ID26190,UBA6709,0,1,0,GCF_003130405.1
ID26197,Pedobacter_A_RG2,0,1,0,GCF_900168015.1
ID26199,Pedobacter_A_RG3,0,1,0,GCF_000422945.1
ID6778,XY-L28,0,1,0,GCF_003073175.1
ID20347,Akkermansia_RG2,0,1,0,GCF_001683795.1
ID20069,Aminiphilus,0,2,0,GCA_002425685.1;GCF_000526375.1
ID6717,Bacillus_W_RG9,0,1,0,GCF_001591485.1
ID26630,Pontibacter_RG3,0,0,#DIV/0!,
ID26657,Flexibacter,0,1,0,GCF_900112255.1
ID6566,Listeria_A,0,4,0,GCF_000525835.1;GCF_000525855.1;GCF_000525975.1;GCF_000766145.1
ID6555,Listeria_RG5,0,1,0,GCF_900183385.1
ID26837,Reichenbachiella_RG3,0,1,0,GCF_900176375.1
